"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"45",0,0,0,0,1,1,2,2,3,5,6,9,11,14,18,21,25,29,32,35,36
"46",0,0,0,1,1,1,2,3,4,5,7,9,12,15,18,22,26,30,33,35,36
"47",0,0,0,1,1,1,2,3,4,5,7,9,12,15,19,23,27,30,33,35,36
"48",0,0,0,1,1,1,2,3,4,6,7,10,13,16,19,23,27,31,33,35,36
"49",0,0,0,1,1,2,2,3,4,6,8,10,13,16,20,24,28,31,34,36,37
"50",0,0,1,1,1,2,2,3,5,6,8,11,14,17,21,24,28,31,34,36,37
"51",0,0,1,1,1,2,2,3,5,6,9,11,14,17,21,25,29,32,34,36,37
"52",0,0,1,1,1,2,3,4,5,7,9,12,15,18,22,26,29,32,35,36,37
"53",0,0,1,1,1,2,3,4,5,7,9,12,15,19,22,26,30,33,35,36,37
"54",0,0,1,1,1,2,3,4,6,7,10,12,16,19,23,27,30,33,35,36,37
"55",0,1,1,1,2,2,3,4,6,8,10,13,16,20,23,27,30,33,35,36,37
"56",0,1,1,1,2,2,3,5,6,8,11,13,17,20,24,28,31,34,35,36,37
"57",0,1,1,1,2,3,4,5,6,8,11,14,17,21,24,28,31,34,36,37,37
"58",0,1,1,1,2,3,4,5,7,9,11,14,18,21,25,29,32,34,36,37,37
"59",0,1,1,1,2,3,4,5,7,9,12,15,18,22,26,29,32,34,36,37,37
"60",1,1,1,2,2,3,4,6,7,10,12,15,19,22,26,30,32,35,36,37,37
"61",1,1,1,2,2,3,4,6,8,10,13,16,19,23,27,30,33,35,36,37,37
"62",1,1,1,2,3,3,5,6,8,10,13,16,20,24,27,30,33,35,36,37,37
"63",1,1,1,2,3,4,5,7,8,11,14,17,20,24,28,31,33,35,36,37,37
"64",1,1,1,2,3,4,5,7,9,11,14,17,21,25,28,31,34,35,36,37,37
"65",1,1,2,2,3,4,5,7,9,12,15,18,22,25,29,32,34,36,36,37,37
"66",1,1,2,2,3,4,6,7,10,12,15,19,22,26,29,32,34,36,37,37,37
"67",1,1,2,3,3,5,6,8,10,13,16,19,23,26,29,32,34,36,37,37,37
"68",1,1,2,3,4,5,6,8,11,13,16,20,23,27,30,33,35,36,37,37,37
"69",1,2,2,3,4,5,7,9,11,14,17,20,24,27,30,33,35,36,37,37,37
"70",1,2,2,3,4,5,7,9,11,14,17,21,24,28,31,33,35,36,37,37,37
"71",1,2,2,3,4,6,7,9,12,15,18,21,25,28,31,34,35,36,37,37,37
"72",1,2,3,3,5,6,8,10,12,15,18,22,25,29,32,34,36,36,37,37,37
"73",2,2,3,4,5,6,8,10,13,16,19,22,26,29,32,34,36,36,37,37,37
"74",2,2,3,4,5,7,8,11,13,16,20,23,26,30,32,34,36,37,37,37,37
"75",2,2,3,4,5,7,9,11,14,17,20,24,27,30,33,35,36,37,37,37,37
"76",2,3,3,4,6,7,9,12,14,18,21,24,28,31,33,35,36,37,37,37,37
"77",2,3,4,5,6,8,10,12,15,18,21,25,28,31,33,35,36,37,37,37,37
"78",2,3,4,5,6,8,10,13,16,19,22,25,29,31,34,35,36,37,37,37,37
"79",2,3,4,5,7,9,11,13,16,19,23,26,29,32,34,36,36,37,37,37,37
"80",3,3,4,6,7,9,11,14,17,20,23,27,30,32,34,36,36,37,37,37,37
"81",3,4,5,6,8,9,12,14,17,21,24,27,30,33,35,36,37,37,37,37,37
"82",3,4,5,6,8,10,12,15,18,21,25,28,31,33,35,36,37,37,37,37,37
"83",3,4,5,7,8,10,13,16,19,22,25,28,31,33,35,36,37,37,37,37,37
"84",3,4,6,7,9,11,14,16,19,23,26,29,32,34,35,36,37,37,37,37,37
"85",4,5,6,8,9,12,14,17,20,23,27,30,32,34,36,36,37,37,37,37,37
"86",4,5,6,8,10,12,15,18,21,24,27,30,33,34,36,36,37,37,37,37,37
"87",4,5,7,9,11,13,16,19,22,25,28,31,33,35,36,37,37,37,37,37,37
"88",5,6,7,9,11,14,16,19,22,26,29,31,33,35,36,37,37,37,37,37,37
"89",5,6,8,10,12,14,17,20,23,26,29,32,34,35,36,37,37,37,37,37,37
"90",6,7,9,10,13,15,18,21,24,27,30,32,34,36,36,37,37,37,37,37,37
"91",6,7,9,11,14,16,19,22,25,28,31,33,35,36,36,37,37,37,37,37,37
"92",7,8,10,12,14,17,20,23,26,29,31,33,35,36,37,37,37,37,37,37,37
"93",7,9,11,13,15,18,21,24,27,30,32,34,35,36,37,37,37,37,37,37,37
"94",8,10,12,14,17,19,22,25,28,31,33,35,36,36,37,37,37,37,37,37,37
"95",9,11,13,15,18,21,24,27,29,32,34,35,36,37,37,37,37,37,37,37,37
"96",10,12,14,17,19,22,25,28,30,33,34,35,36,37,37,37,37,37,37,37,37
"97",11,14,16,18,21,24,27,29,32,34,35,36,37,37,37,37,37,37,37,37,37
"98",13,16,18,21,23,26,29,31,33,35,36,36,37,37,37,37,37,37,37,37,37
"99",16,19,21,24,27,29,31,33,35,36,36,37,37,37,37,37,37,37,37,37,37
